ID,Resolution,WSI,Node,Class,Image_path
1,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_62.jpg
2,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_31.jpg
3,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_47.jpg
4,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_70.jpg
5,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_7.jpg
6,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_6.jpg
7,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_8.jpg
8,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_15.jpg
9,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_26.jpg
10,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_61.jpg
11,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_58.jpg
12,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_28.jpg
13,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_73.jpg
14,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_46.jpg
15,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_44.jpg
16,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_1.jpg
17,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_11.jpg
18,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_36.jpg
19,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_3.jpg
20,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_54.jpg
21,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_12.jpg
22,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_55.jpg
23,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_17.jpg
24,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_74.jpg
25,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_49.jpg
26,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_25.jpg
27,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_56.jpg
28,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_21.jpg
29,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_45.jpg
30,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_16.jpg
31,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_60.jpg
32,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_34.jpg
33,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_18.jpg
34,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_29.jpg
35,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-2,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/692228-2023-11-25_13_48_45/node-2/x=117738_y=39582_w=9034_h=6106/patch_63.jpg
