ID,Resolution,WSI,Node,Class,Image_path,Center
1428,4x,N153462-2023-11-25_13_04_20,N153462-2023-11-25_13_04_20-node-4,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/N153462-2023-11-25_13_04_20/node-4/x=10467_y=37755_w=8933_h=6061/patch_38.jpg,zhongshan
1433,4x,N153462-2023-11-25_13_04_20,N153462-2023-11-25_13_04_20-node-4,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/N153462-2023-11-25_13_04_20/node-4/x=10467_y=37755_w=8933_h=6061/patch_15.jpg,zhongshan
1462,4x,N153462-2023-11-25_13_04_20,N153462-2023-11-25_13_04_20-node-4,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/N153462-2023-11-25_13_04_20/node-4/x=10467_y=37755_w=8933_h=6061/patch_23.jpg,zhongshan
1441,4x,N153462-2023-11-25_13_04_20,N153462-2023-11-25_13_04_20-node-4,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/N153462-2023-11-25_13_04_20/node-4/x=10467_y=37755_w=8933_h=6061/patch_36.jpg,zhongshan
1473,4x,N153462-2023-11-25_13_04_20,N153462-2023-11-25_13_04_20-node-4,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/N153462-2023-11-25_13_04_20/node-4/x=10467_y=37755_w=8933_h=6061/patch_37.jpg,zhongshan
1481,4x,N153462-2023-11-25_13_04_20,N153462-2023-11-25_13_04_20-node-4,ffpe_normal,multi_centers/patch_use/zhongshan/ffpe/normal-4X/N153462-2023-11-25_13_04_20/node-4/x=10467_y=37755_w=8933_h=6061/patch_52.jpg,zhongshan
13953,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-4X/692228-2023-11-25_13_48_45/node-1/x=13843_y=3912_w=9034_h=6106/patch_38.jpg,zhongshan
13954,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-4X/692228-2023-11-25_13_48_45/node-1/x=13843_y=3912_w=9034_h=6106/patch_26.jpg,zhongshan
13955,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-4X/692228-2023-11-25_13_48_45/node-1/x=13843_y=3912_w=9034_h=6106/patch_28.jpg,zhongshan
13956,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-4X/692228-2023-11-25_13_48_45/node-1/x=13843_y=3912_w=9034_h=6106/patch_36.jpg,zhongshan
13957,4x,692228-2023-11-25_13_48_45,692228-2023-11-25_13_48_45-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-4X/692228-2023-11-25_13_48_45/node-1/x=13843_y=3912_w=9034_h=6106/patch_54.jpg,zhongshan
