ID,Resolution,WSI,Node,Class,Image_path
2898,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_5.jpg
2899,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_36.jpg
2900,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_31.jpg
2901,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_15.jpg
2902,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_18.jpg
2903,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_32.jpg
2904,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_26.jpg
2905,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_0.jpg
2906,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_21.jpg
2907,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_25.jpg
2908,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_8.jpg
2909,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_6.jpg
2910,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_22.jpg
2911,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_16.jpg
2912,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_29.jpg
2913,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_17.jpg
2914,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_3.jpg
2915,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_20.jpg
2916,10x,2024-03-0710_58_40,2024-03-0710_58_40-node-0,ffpe_normal,multi_centers/patch_use/nandafuyi_patches/ffpe/negative-10X/2024-03-0710_58_40/node-0/x=8311_y=13842_w=2058_h=1480/patch_10.jpg
