ID,Resolution,WSI,Node,Class,Image_path,Center
2716,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_66.jpg,zhongshaneryuan
2717,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_44.jpg,zhongshaneryuan
2718,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_5.jpg,zhongshaneryuan
2719,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_52.jpg,zhongshaneryuan
2720,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_36.jpg,zhongshaneryuan
2721,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_38.jpg,zhongshaneryuan
2722,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_62.jpg,zhongshaneryuan
2723,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_45.jpg,zhongshaneryuan
2724,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_31.jpg,zhongshaneryuan
2725,10x,FFPE-N(26),FFPE-N(26)-node-0,ffpe_normal,multi_centers/patch_use/zhongshaneryuan_patches/ffpe/negative-10X/FFPE-N(26)/node-0/x=13140_y=10286_w=3098_h=2021/patch_61.jpg,zhongshaneryuan
