ID,Resolution,WSI,Node,Class,Image_path
8028,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_91.jpg
8029,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_92.jpg
8030,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_77.jpg
8031,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_95.jpg
8032,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_78.jpg
8033,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_88.jpg
8034,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_75.jpg
8035,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_90.jpg
8036,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_76.jpg
8037,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-2,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-2/x=98040_y=60628_w=3221_h=2398/patch_89.jpg
8038,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-3,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-3/x=105521_y=58731_w=3221_h=2398/patch_38.jpg
8039,10x,N168229-17.182023-03-06_12_22_18,N168229-17.182023-03-06_12_22_18-node-3,ffpe_micro,thyroid-cut_patch_use/micro-10X/N168229-17.182023-03-06_12_22_18/node-3/x=105521_y=58731_w=3221_h=2398/patch_62.jpg
