ID,Resolution,WSI,Node,Class,Image_path
1,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_66.jpg
2,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_44.jpg
3,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_52.jpg
4,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_45.jpg
5,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_31.jpg
6,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_65.jpg
7,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_15.jpg
8,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_32.jpg
9,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_51.jpg
10,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_42.jpg
11,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_21.jpg
12,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_78.jpg
13,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_16.jpg
14,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_29.jpg
15,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_17.jpg
16,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_20.jpg
17,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_64.jpg
18,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_55.jpg
19,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_33.jpg
20,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_76.jpg
21,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_40.jpg
22,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_28.jpg
23,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_77.jpg
24,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_9.jpg
25,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_30.jpg
26,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_54.jpg
27,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_43.jpg
28,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_39.jpg
29,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_63.jpg
30,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_56.jpg
31,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_27.jpg
32,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_41.jpg
33,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_67.jpg
34,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_14.jpg
35,4x,2024-03-0716_57_28B20-4496A1,2024-03-0716_57_28B20-4496A1-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0716_57_28B20-4496A1/node-0/x=68446_y=18541_w=4626_h=3074/patch_53.jpg
36,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_66.jpg
37,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_65.jpg
38,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_78.jpg
39,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_88.jpg
40,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_87.jpg
41,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_77.jpg
42,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_89.jpg
43,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_41.jpg
44,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=44755_y=19784_w=4619_h=3282/patch_53.jpg
45,4x,2024-03-0715_28_17B23-4907C2,2024-03-0715_28_17B23-4907C2-node-0,bf_micro,multi_centers/patch_use/nandafuyi_patches/fs/micro-4X/2024-03-0715_28_17B23-4907C2/node-0/x=40082_y=19804_w=4619_h=3282/patch_65.jpg
