ID,Resolution,WSI,Node,Class,Image_path,Center
4459,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_62.jpg,zhongshan
4460,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_6.jpg,zhongshan
4461,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_28.jpg,zhongshan
4462,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_54.jpg,zhongshan
4463,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_86.jpg,zhongshan
4464,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_17.jpg,zhongshan
4465,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_74.jpg,zhongshan
4466,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_18.jpg,zhongshan
4467,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_29.jpg,zhongshan
4468,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_63.jpg,zhongshan
4469,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_42.jpg,zhongshan
4470,10x,N170267-2023-11-25_13_23_20,N170267-2023-11-25_13_23_20-node-1,ffpe_micro,multi_centers/patch_use/zhongshan/ffpe/micro-10X/N170267-2023-11-25_13_23_20/node-1/x=140816_y=21856_w=3239_h=2300/patch_27.jpg,zhongshan
